captured_utc,player,market,side,line,odds
2026-06-24T10:26:26+00:00,sarah ashlee barker,ra,Under,7.5,1.91
2026-06-24T10:26:26+00:00,sarah ashlee barker,reb,Over,4.5,1.67
2026-06-24T10:26:26+00:00,sarah ashlee barker,reb,Under,4.5,2.07
2026-06-24T10:26:26+00:00,sarah ashlee barker,ast,Over,2.5,1.6
2026-06-24T10:26:26+00:00,sarah ashlee barker,ast,Under,2.5,2.2
2026-06-24T10:26:26+00:00,sarah ashlee barker,pra,Over,18.5,1.8
2026-06-24T10:26:26+00:00,sarah ashlee barker,pra,Over,19.5,1.91
2026-06-24T10:26:26+00:00,sarah ashlee barker,pra,Under,18.5,2.0
2026-06-24T10:26:26+00:00,sarah ashlee barker,pra,Under,19.5,1.8
2026-06-24T10:26:26+00:00,gabriela jaquez,pts,Over,9.5,1.87
2026-06-24T10:26:26+00:00,gabriela jaquez,pts,Under,9.5,1.909
2026-06-24T10:26:26+00:00,gabriela jaquez,pr,Over,13.5,1.8
2026-06-24T10:26:26+00:00,gabriela jaquez,pr,Under,13.5,1.91
2026-06-24T10:26:26+00:00,gabriela jaquez,reb,Over,3.5,1.62
2026-06-24T10:26:26+00:00,gabriela jaquez,reb,Under,3.5,2.15
2026-06-24T10:26:26+00:00,sydney taylor,pts,Over,15.5,1.909
2026-06-24T10:26:26+00:00,sydney taylor,pts,Under,15.5,1.87
2026-06-24T10:26:26+00:00,cecilia zandalasini,pts,Over,8.5,1.79
2026-06-24T10:26:26+00:00,cecilia zandalasini,pts,Under,8.5,1.79
2026-06-24T10:26:26+00:00,cecilia zandalasini,pra,Over,12.5,1.8
2026-06-24T10:26:26+00:00,cecilia zandalasini,pra,Under,12.5,1.91
2026-06-24T10:26:26+00:00,allisha gray,pts,Over,17.5,1.79
2026-06-24T10:26:26+00:00,allisha gray,pts,Under,17.5,1.79
2026-06-24T10:26:26+00:00,allisha gray,pr,Over,21.5,2.0
2026-06-24T10:26:26+00:00,allisha gray,pr,Under,21.5,1.73
2026-06-24T10:26:26+00:00,allisha gray,pra,Over,23.5,1.83
2026-06-24T10:26:26+00:00,allisha gray,pra,Under,23.5,1.83
2026-06-24T10:26:26+00:00,kayla thornton,pts,Over,7.5,1.67
2026-06-24T10:26:26+00:00,kayla thornton,pts,Under,7.5,1.93
2026-06-24T10:26:26+00:00,kayla thornton,pr,Over,13.5,2.0
2026-06-24T10:26:26+00:00,kayla thornton,pr,Under,13.5,1.73
2026-06-24T10:26:26+00:00,kayla thornton,reb,Over,5.5,2.15
2026-06-24T10:26:26+00:00,kayla thornton,reb,Under,5.5,1.62
2026-06-24T10:26:26+00:00,jordin canada,pts,Over,10.5,1.707
2026-06-24T10:26:26+00:00,jordin canada,pts,Under,10.5,1.883
2026-06-24T10:26:26+00:00,jordin canada,pr,Over,14.5,2.0
2026-06-24T10:26:26+00:00,jordin canada,pr,Under,14.5,1.73
2026-06-24T10:26:26+00:00,jordin canada,pa,Over,17.5,2.0
2026-06-24T10:26:26+00:00,jordin canada,pa,Under,17.5,1.73
2026-06-24T10:26:26+00:00,jordin canada,ra,Over,9.5,1.73
2026-06-24T10:26:26+00:00,jordin canada,ra,Under,9.5,2.0
2026-06-24T10:26:26+00:00,jordin canada,reb,Over,3.5,2.05
2026-06-24T10:26:26+00:00,jordin canada,reb,Under,3.5,1.68
2026-06-24T10:26:26+00:00,jordin canada,ast,Over,6.5,2.05
2026-06-24T10:26:26+00:00,jordin canada,ast,Under,6.5,1.68
2026-06-24T10:26:26+00:00,jordin canada,pra,Over,20.5,1.833
2026-06-24T10:26:26+00:00,jordin canada,pra,Under,20.5,1.952
2026-06-24T10:26:26+00:00,gabby williams,pts,Over,14.5,1.707
2026-06-24T10:26:26+00:00,gabby williams,pts,Under,14.5,1.883
2026-06-24T10:26:26+00:00,gabby williams,pr,Over,18.5,1.83
2026-06-24T10:26:26+00:00,gabby williams,pr,Under,18.5,1.83
2026-06-24T10:26:26+00:00,gabby williams,pra,Over,21.5,2.0
2026-06-24T10:26:26+00:00,gabby williams,pra,Under,21.5,1.73
2026-06-24T10:26:26+00:00,rhyne howard,pts,Over,17.5,1.707
2026-06-24T10:26:26+00:00,rhyne howard,pts,Under,17.5,1.883
2026-06-24T10:26:26+00:00,rhyne howard,pr,Over,21.5,1.8
2026-06-24T10:26:26+00:00,rhyne howard,pr,Under,21.5,1.91
2026-06-24T10:26:26+00:00,rhyne howard,pa,Over,21.5,1.83
2026-06-24T10:26:26+00:00,rhyne howard,pa,Under,21.5,1.83
2026-06-24T10:26:26+00:00,rhyne howard,ra,Over,7.5,1.91
2026-06-24T10:26:26+00:00,rhyne howard,ra,Under,7.5,1.8
2026-06-24T10:26:26+00:00,rhyne howard,pra,Over,25.5,1.893
2026-06-24T10:26:26+00:00,rhyne howard,pra,Under,25.5,1.893
2026-06-24T10:26:26+00:00,angel reese,pts,Over,14.5,1.93
2026-06-24T10:26:26+00:00,angel reese,pts,Under,14.5,1.67
2026-06-24T10:26:26+00:00,angel reese,pr,Over,25.5,1.83
2026-06-24T10:26:26+00:00,angel reese,pr,Under,25.5,1.83
2026-06-24T10:26:26+00:00,angel reese,pa,Over,16.5,1.73
2026-06-24T10:26:26+00:00,angel reese,pa,Under,16.5,2.0
2026-06-24T10:26:26+00:00,angel reese,ra,Over,14.5,1.91
2026-06-24T10:26:26+00:00,angel reese,ra,Under,14.5,1.8
2026-06-24T10:26:26+00:00,angel reese,reb,Over,11.5,1.82
2026-06-24T10:26:26+00:00,angel reese,reb,Under,11.5,1.88
2026-06-24T10:26:26+00:00,angel reese,ast,Over,2.5,1.63
2026-06-24T10:26:26+00:00,angel reese,ast,Under,2.5,2.15
2026-06-24T10:26:26+00:00,angel reese,pra,Over,28.5,1.87
2026-06-24T10:26:26+00:00,angel reese,pra,Under,28.5,1.909
2026-06-24T10:26:26+00:00,veronica burton,pts,Over,11.5,1.707
2026-06-24T10:26:26+00:00,veronica burton,pts,Under,11.5,1.883
2026-06-24T10:26:26+00:00,veronica burton,pr,Over,15.5,2.0
2026-06-24T10:26:26+00:00,veronica burton,pr,Under,15.5,1.73
2026-06-24T10:26:26+00:00,veronica burton,pa,Over,17.5,1.83
2026-06-24T10:26:26+00:00,veronica burton,pa,Under,17.5,1.83
2026-06-24T10:26:26+00:00,veronica burton,ra,Over,8.5,1.73
2026-06-24T10:26:26+00:00,veronica burton,ra,Under,8.5,2.0
2026-06-24T10:26:26+00:00,veronica burton,reb,Over,3.5,2.13
2026-06-24T10:26:26+00:00,veronica burton,reb,Under,3.5,1.63
2026-06-24T10:26:26+00:00,veronica burton,ast,Over,5.5,1.95
2026-06-24T10:26:26+00:00,veronica burton,ast,Under,5.5,1.75
2026-06-24T10:26:26+00:00,veronica burton,pra,Over,20.5,1.769
2026-06-24T10:26:26+00:00,veronica burton,pra,Under,20.5,2.02
2026-06-24T10:26:26+00:00,janelle salaun,pts,Over,12.5,1.67
2026-06-24T10:26:26+00:00,janelle salaun,pts,Under,12.5,1.93
2026-06-24T10:26:26+00:00,janelle salaun,reb,Over,4.5,2.25
2026-06-24T10:26:26+00:00,janelle salaun,reb,Under,4.5,1.57
2026-06-24T10:26:26+00:00,nazahrah hillmon-baker,pts,Over,9.5,1.93
2026-06-24T10:26:26+00:00,nazahrah hillmon-baker,pts,Under,9.5,1.67
2026-06-24T10:26:26+00:00,nazahrah hillmon-baker,reb,Over,5.5,1.67
2026-06-24T10:26:26+00:00,nazahrah hillmon-baker,reb,Under,5.5,2.07
2026-06-24T10:26:26+00:00,nazahrah hillmon-baker,pra,Over,16.5,1.73
2026-06-24T10:26:26+00:00,nazahrah hillmon-baker,pra,Under,16.5,2.0
2026-06-24T10:26:26+00:00,janelle illona salaun,pra,Over,18.5,1.8
2026-06-24T10:26:26+00:00,janelle illona salaun,pra,Under,18.5,1.91
2026-06-24T14:00:08+00:00,alyssa thomas,pts,Over,14.5,1.909
2026-06-24T14:00:08+00:00,alyssa thomas,pts,Under,14.5,1.87
2026-06-24T14:00:08+00:00,alyssa thomas,pa,Over,23.5,1.91
2026-06-24T14:00:08+00:00,alyssa thomas,pa,Under,23.5,1.8
2026-06-24T14:00:08+00:00,kelsey mitchell,pts,Under,19.5,2.0
2026-06-24T14:00:08+00:00,kelsey mitchell,pa,Over,22.5,1.833
2026-06-24T14:00:08+00:00,kelsey mitchell,pa,Under,22.5,1.952
2026-06-24T14:00:08+00:00,kahleah copper,pts,Over,19.5,1.909
2026-06-24T14:00:08+00:00,kahleah copper,pts,Under,19.5,1.8
2026-06-24T14:00:08+00:00,kahleah copper,pr,Over,22.5,1.909
2026-06-24T14:00:08+00:00,kahleah copper,pr,Under,22.5,1.87
2026-06-24T14:00:08+00:00,kahleah copper,pa,Over,21.5,2.02
2026-06-24T14:00:08+00:00,kahleah copper,pa,Under,21.5,1.769
2026-06-24T14:00:08+00:00,kahleah copper,ra,Over,5.5,2.2
2026-06-24T14:00:08+00:00,kahleah copper,ra,Under,5.5,1.667
2026-06-24T14:00:08+00:00,caitlin clark,pts,Over,21.5,2.05
2026-06-24T14:00:08+00:00,caitlin clark,pts,Under,21.5,1.741
2026-06-24T14:00:08+00:00,caitlin clark,pr,Over,26.5,1.952
2026-06-24T14:00:08+00:00,caitlin clark,pr,Under,26.5,1.833
2026-06-24T14:00:08+00:00,caitlin clark,pa,Over,30.5,1.87
2026-06-24T14:00:08+00:00,caitlin clark,pa,Under,30.5,1.909
2026-06-24T14:00:08+00:00,caitlin clark,ra,Over,13.5,2.05
2026-06-24T14:00:08+00:00,caitlin clark,ra,Under,13.5,1.741
2026-06-24T14:00:08+00:00,sophie cunningham,pts,Under,9.5,1.833
2026-06-24T14:00:08+00:00,aliyah boston,pts,Over,15.5,1.769
2026-06-24T14:00:08+00:00,aliyah boston,pts,Under,15.5,2.02
2026-06-24T14:00:08+00:00,aliyah boston,pr,Over,25.5,1.952
2026-06-24T14:00:08+00:00,aliyah boston,pr,Under,25.5,1.833
2026-06-24T14:00:08+00:00,aliyah boston,pa,Over,19.5,1.952
2026-06-24T14:00:08+00:00,aliyah boston,pa,Under,19.5,1.833
2026-06-24T14:00:08+00:00,aliyah boston,ra,Over,12.5,1.952
2026-06-24T14:00:08+00:00,aliyah boston,ra,Under,12.5,1.833
2026-06-24T14:00:08+00:00,aliyah boston,pra,Over,28.5,1.83
2026-06-24T14:00:08+00:00,aliyah boston,pra,Under,28.5,1.83
2026-06-24T14:00:08+00:00,lexie hull,pts,Over,5.5,2.05
2026-06-24T14:00:08+00:00,lexie hull,pts,Under,5.5,1.741
2026-06-24T14:00:08+00:00,lexie hull,pr,Over,8.5,1.833
2026-06-24T14:00:08+00:00,lexie hull,pr,Under,8.5,1.952
2026-06-24T14:00:08+00:00,monique billings,pts,Over,7.5,1.952
2026-06-24T14:00:08+00:00,monique billings,pts,Under,7.5,1.833
2026-06-24T14:00:08+00:00,monique billings,pr,Over,11.5,1.909
2026-06-24T14:00:08+00:00,monique billings,pr,Under,11.5,1.87
2026-06-24T14:00:08+00:00,natasha mack,pts,Over,8.5,1.833
2026-06-24T14:00:08+00:00,natasha mack,pts,Under,8.5,1.952
2026-06-24T14:00:08+00:00,natasha mack,pr,Over,16.5,1.87
2026-06-24T14:00:08+00:00,natasha mack,pr,Under,16.5,1.909
2026-06-24T14:00:08+00:00,natasha mack,pra,Over,18.5,2.0
2026-06-24T14:00:08+00:00,natasha mack,pra,Under,18.5,1.73
2026-06-24T14:00:08+00:00,alexa held,pts,Over,8.5,2.0
2026-06-24T14:00:08+00:00,alexa held,pts,Under,8.5,1.8
2026-06-24T14:00:08+00:00,alexa held,pra,Over,13.5,2.0
2026-06-24T14:00:08+00:00,alexa held,pra,Under,13.5,1.73
2026-06-24T14:00:08+00:00,kayla mcbride,pa,Over,17.5,1.91
2026-06-24T14:00:08+00:00,kayla mcbride,pa,Under,17.5,1.8
2026-06-24T14:00:08+00:00,courtney williams,pts,Over,15.5,1.833
2026-06-24T14:00:08+00:00,courtney williams,pts,Under,15.5,1.952
2026-06-24T14:00:08+00:00,courtney williams,pr,Over,20.5,1.83
2026-06-24T14:00:08+00:00,courtney williams,pr,Under,20.5,1.83
2026-06-24T14:00:08+00:00,natasha howard,pts,Over,15.5,1.909
2026-06-24T14:00:08+00:00,natasha howard,pts,Under,15.5,1.87
2026-06-24T14:00:08+00:00,natasha howard,pr,Over,22.5,1.91
2026-06-24T14:00:08+00:00,natasha howard,pr,Under,22.5,1.8
2026-06-24T14:00:08+00:00,michaela onyenwere,pr,Over,12.5,1.8
2026-06-24T14:00:08+00:00,michaela onyenwere,pr,Under,12.5,1.91
2026-06-24T14:00:08+00:00,sonia citron,pr,Over,18.5,1.83
2026-06-24T14:00:08+00:00,sonia citron,pr,Under,18.5,1.83
2026-06-24T14:00:08+00:00,sonia citron,ra,Over,6.5,1.83
2026-06-24T14:00:08+00:00,sonia citron,ra,Under,6.5,1.83
2026-06-24T14:00:08+00:00,lauren betts,pts,Over,5.5,1.714
2026-06-24T14:00:08+00:00,lauren betts,pts,Under,5.5,2.1
2026-06-24T14:00:08+00:00,shakira austin,pts,Over,12.5,2.0
2026-06-24T14:00:08+00:00,shakira austin,pts,Under,12.5,1.8
2026-06-24T14:00:08+00:00,shakira austin,pa,Over,14.5,1.8
2026-06-24T14:00:08+00:00,shakira austin,pa,Under,14.5,1.91
2026-06-24T14:00:08+00:00,shakira austin,pra,Over,21.5,1.769
2026-06-24T14:00:08+00:00,shakira austin,pra,Under,21.5,2.02
2026-06-24T14:00:08+00:00,nia coffey,pts,Over,8.5,1.87
2026-06-24T14:00:08+00:00,nia coffey,pts,Under,8.5,1.909
2026-06-24T14:00:08+00:00,nia coffey,pra,Over,16.5,1.769
2026-06-24T14:00:08+00:00,nia coffey,pra,Under,16.5,2.02
2026-06-24T14:00:08+00:00,georgia amoore,pts,Over,6.5,1.833
2026-06-24T14:00:08+00:00,georgia amoore,pts,Under,6.5,1.952
2026-06-24T14:00:08+00:00,olivia miles,pts,Over,18.5,1.909
2026-06-24T14:00:08+00:00,olivia miles,pts,Under,18.5,1.87
2026-06-24T14:00:08+00:00,olivia miles,pa,Over,24.5,1.91
2026-06-24T14:00:08+00:00,olivia miles,pa,Under,24.5,1.8
2026-06-24T14:00:08+00:00,olivia miles,ra,Over,10.5,1.83
2026-06-24T14:00:08+00:00,olivia miles,ra,Under,10.5,1.83
2026-06-24T14:00:08+00:00,kiki iriafen,pts,Over,14.5,1.909
2026-06-24T14:00:08+00:00,kiki iriafen,pts,Under,14.5,1.87
2026-06-24T14:00:08+00:00,kiki iriafen,ra,Under,9.5,1.83
2026-06-24T14:00:08+00:00,kiki iriafen,pra,Over,23.5,1.8
2026-06-24T14:00:08+00:00,skylar diggins,pr,Over,17.5,1.8
2026-06-24T14:00:08+00:00,skylar diggins,pa,Over,20.5,1.91
2026-06-24T14:00:08+00:00,skylar diggins,pa,Under,20.5,1.8
2026-06-24T14:00:08+00:00,skylar diggins,ra,Over,8.5,2.05
2026-06-24T14:00:08+00:00,skylar diggins,ra,Under,8.5,1.741
2026-06-24T14:00:08+00:00,azura stevens,pr,Over,18.5,1.952
2026-06-24T14:00:08+00:00,azura stevens,pr,Under,18.5,1.833
2026-06-24T14:00:08+00:00,azura stevens,pa,Over,13.5,1.8
2026-06-24T14:00:08+00:00,azura stevens,pa,Under,13.5,1.91
2026-06-24T14:00:08+00:00,azura stevens,ra,Over,9.5,1.91
2026-06-24T14:00:08+00:00,azura stevens,ra,Under,9.5,1.8
2026-06-24T14:00:08+00:00,azura stevens,pra,Over,21.5,2.0
2026-06-24T14:00:08+00:00,azura stevens,pra,Under,21.5,1.73
2026-06-24T14:00:08+00:00,natasha cloud,pr,Over,12.5,1.893
2026-06-24T14:00:08+00:00,natasha cloud,pr,Under,12.5,1.893
2026-06-24T14:00:08+00:00,natasha cloud,pa,Over,13.5,2.0
2026-06-24T14:00:08+00:00,natasha cloud,pa,Under,13.5,1.73
2026-06-24T14:00:08+00:00,natasha cloud,ra,Over,7.5,1.833
2026-06-24T14:00:08+00:00,natasha cloud,ra,Under,7.5,1.952
2026-06-24T14:00:08+00:00,bridget carleton,pr,Over,16.5,2.0
2026-06-24T14:00:08+00:00,emily engstler,pr,Over,14.5,2.05
2026-06-24T14:00:08+00:00,emily engstler,pr,Under,14.5,1.741
2026-06-24T14:00:08+00:00,kamilla cardoso,pr,Over,21.5,1.833
2026-06-24T14:00:08+00:00,kamilla cardoso,pr,Under,21.5,1.952
2026-06-24T14:00:08+00:00,kamilla cardoso,ra,Over,10.5,1.67
2026-06-24T14:00:08+00:00,kamilla cardoso,ra,Over,11.5,2.05
2026-06-24T14:00:08+00:00,kamilla cardoso,ra,Under,10.5,2.1
2026-06-24T14:00:08+00:00,kamilla cardoso,ra,Under,11.5,1.741
2026-06-24T14:00:08+00:00,carla leite,pa,Over,20.5,1.91
2026-06-24T14:00:08+00:00,carla leite,pa,Under,20.5,1.8
2026-06-24T14:00:08+00:00,carla leite,ra,Over,8.5,1.91
2026-06-24T14:00:08+00:00,carla leite,ra,Under,8.5,1.8
2026-06-24T14:00:08+00:00,megan gustafson,pr,Over,19.5,1.909
2026-06-24T14:00:08+00:00,megan gustafson,pr,Under,19.5,1.87
2026-06-24T14:00:08+00:00,sarah ashlee barker,pr,Over,14.5,1.8
2026-06-24T14:00:08+00:00,sarah ashlee barker,pr,Under,14.5,2.0
2026-06-24T14:00:08+00:00,sarah ashlee barker,pa,Over,14.5,1.91
2026-06-24T14:00:08+00:00,sarah ashlee barker,pa,Under,14.5,1.8
2026-06-24T14:00:08+00:00,sarah ashlee barker,ra,Over,7.5,1.769
2026-06-24T14:00:08+00:00,sarah ashlee barker,ra,Under,7.5,2.02
2026-06-24T14:00:08+00:00,gabriela jaquez,pr,Under,13.5,2.0
2026-06-24T14:00:08+00:00,cecilia zandalasini,pra,Over,12.5,1.83
2026-06-24T14:00:08+00:00,cecilia zandalasini,pra,Under,12.5,1.83
2026-06-24T14:00:08+00:00,allisha gray,pra,Over,23.5,1.8
2026-06-24T14:00:08+00:00,allisha gray,pra,Under,23.5,1.91
2026-06-24T14:00:08+00:00,jordin canada,pa,Over,17.5,1.83
2026-06-24T14:00:08+00:00,jordin canada,pa,Under,17.5,1.83
2026-06-24T14:00:08+00:00,gabby williams,pr,Over,18.5,1.91
2026-06-24T14:00:08+00:00,gabby williams,pr,Under,18.5,1.8
2026-06-24T14:00:08+00:00,rhyne howard,pr,Over,21.5,1.83
2026-06-24T14:00:08+00:00,rhyne howard,pr,Under,21.5,1.83
2026-06-24T14:00:08+00:00,angel reese,pr,Over,25.5,1.91
2026-06-24T14:00:08+00:00,angel reese,pr,Under,25.5,1.8
2026-06-24T14:00:08+00:00,angel reese,pa,Over,16.5,1.8
2026-06-24T14:00:08+00:00,angel reese,pa,Under,16.5,1.91
2026-06-24T14:00:08+00:00,veronica burton,pr,Over,15.5,1.91
2026-06-24T14:00:08+00:00,veronica burton,pr,Under,15.5,1.8
2026-06-24T14:20:06+00:00,kayla mcbride,pa,Over,17.5,1.83
2026-06-24T14:20:06+00:00,kayla mcbride,pa,Under,17.5,1.83
2026-06-24T14:20:06+00:00,natasha howard,pr,Over,22.5,1.83
2026-06-24T14:20:06+00:00,natasha howard,pr,Under,22.5,1.83
2026-06-24T14:20:06+00:00,natasha howard,ra,Over,10.5,2.1
2026-06-24T14:20:06+00:00,natasha howard,ra,Under,10.5,1.67
2026-06-24T14:20:06+00:00,sonia citron,pr,Over,18.5,1.8
2026-06-24T14:20:06+00:00,sonia citron,pr,Under,18.5,1.91
2026-06-24T14:20:06+00:00,sonia citron,pa,Over,18.5,1.8
2026-06-24T14:20:06+00:00,sonia citron,pa,Under,18.5,1.91
2026-06-24T14:20:06+00:00,shakira austin,ra,Over,9.5,1.67
2026-06-24T14:20:06+00:00,shakira austin,ra,Under,9.5,2.1
2026-06-24T14:20:06+00:00,nia coffey,pr,Over,14.5,1.83
2026-06-24T14:20:06+00:00,nia coffey,pr,Under,14.5,1.83
2026-06-24T14:20:06+00:00,nia coffey,ra,Over,8.5,2.0
2026-06-24T14:20:06+00:00,nia coffey,ra,Under,8.5,1.73
2026-06-24T14:20:06+00:00,olivia miles,pr,Over,23.5,2.0
2026-06-24T14:20:06+00:00,olivia miles,pr,Under,23.5,1.73
2026-06-24T14:20:06+00:00,allisha gray,pr,Over,20.5,1.73
2026-06-24T14:20:06+00:00,allisha gray,pr,Under,20.5,2.0
2026-06-24T14:20:06+00:00,allisha gray,pra,Over,23.5,1.83
2026-06-24T14:20:06+00:00,allisha gray,pra,Under,23.5,1.83
2026-06-24T14:20:06+00:00,jordin canada,pa,Over,17.5,1.91
